Game ID	Game Duration	Winning Team	Summoner 0 Name	Team ID	Champion	Position	Result	Kills	Deaths	Assists	Summoner 1 Name	Team ID	Champion	Position	Result	Kills	Deaths	Assists	Summoner 2 Name	Team ID	Champion	Position	Result	Kills	Deaths	Assists	Summoner 3 Name	Team ID	Champion	Position	Result	Kills	Deaths	Assists	Summoner 4 Name	Team ID	Champion	Position	Result	Kills	Deaths	Assists	Summoner 5 Name	Team ID	Champion	Position	Result	Kills	Deaths	Assists	Summoner 6 Name	Team ID	Champion	Position	Result	Kills	Deaths	Assists	Summoner 7 Name	Team ID	Champion	Position	Result	Kills	Deaths	Assists	Summoner 8 Name	Team ID	Champion	Position	Result	Kills	Deaths	Assists	Summoner 9 Name	Team ID	Champion	Position	Result	Kills	Deaths	Assists
3353002242	2169	100	Threepointstar	100	Sejuani	JUNGLE	WIN	2	5	16	Aeternalis1	100	Thresh	SUPPORT	WIN	8	1	18	Demonclaw	100	Sivir	ADC	WIN	11	6	13	Delmar	100	Varus	TOP	WIN	4	3	7	Sceptalgic	100	Aatrox	TOP	WIN	8	3	8	CondemmedChicken	200	Chogath	TOP	LOSE	6	3	4	BOB YAAA	200	Amumu	JUNGLE	LOSE	1	4	12	MQ2000	200	Xerath	SUPPORT	LOSE	4	9	8	Yeliang	200	Draven	ADC	LOSE	5	10	3	Alex Kabam	200	Cassiopeia	MID	LOSE	2	7	7
3344435789	1593	200	BOB YAAA	100	Viktor	MID	LOSE	1	4	0	CondemmedChicken	100	Chogath	TOP	LOSE	2	6	0	Sceptalgic	100	Varus	ADC	LOSE	3	7	2	Oyaji Oldman	100	Hecarim	JUNGLE	LOSE	5	7	2	Demonclaw	100	Thresh	SUPPORT	LOSE	3	6	5	Aeternalis1	200	Zed	MID	WIN	3	2	7	DukeCapone	200	Teemo	JUNGLE	WIN	6	3	8	Threepointstar	200	Velkoz	SUPPORT	WIN	6	2	10	Delmar	200	DrMundo	TOP	WIN	9	2	9	MQ2000	200	Caitlyn	ADC	WIN	6	5	11
3344246450	2162	200	CondemmedChicken	100	Chogath	TOP	LOSE	4	9	2	Sceptalgic	100	Zac	JUNGLE	LOSE	2	4	9	BOB YAAA	100	Ashe	ADC	LOSE	5	9	10	Delmar	100	Lucian	MID	LOSE	8	7	3	Aeternalis1	100	Lux	SUPPORT	LOSE	6	6	8	Oyaji Oldman	200	Vayne	ADC	WIN	4	9	11	Demonclaw	200	JarvanIV	JUNGLE	WIN	10	2	17	MQ2000	200	Darius	JUNGLE	WIN	8	4	9	DukeCapone	200	Kassadin	MID	WIN	6	3	5	Threepointstar	200	Swain	SUPPORT	WIN	7	7	16
3337269132	2004	200	MQ2000	100	Pyke	SUPPORT	LOSE	6	13	4	Aeternalis1	100	Skarner	JUNGLE	LOSE	7	4	7	Yeliang	100	Irelia	TOP	LOSE	4	10	1	Delmar	100	Aphelios	TOP	LOSE	4	8	5	Kliyle	100	Vladimir	TOP	LOSE	3	9	4	Sceptalgic	200	Sivir	ADC	WIN	4	6	10	G2000mime	200	Leblanc	SUPPORT	WIN	10	6	14	CondemmedChicken	200	Urgot	TOP	WIN	5	7	6	Threepointstar	200	Neeko	TOP	WIN	18	2	8	YummyRicez	200	Shyvana	JUNGLE	WIN	7	3	13
3337269497	1265	200	CondemmedChicken	100	Sett	TOP	LOSE	3	9	1	YummyRicez	100	Orianna	MID	LOSE	1	7	1	G2000mime	100	Lucian	ADC	LOSE	1	7	6	Kliyle	100	JarvanIV	JUNGLE	LOSE	1	8	4	Delmar	100	Blitzcrank	SUPPORT	LOSE	4	5	2	Sceptalgic	200	Kassadin	MID	WIN	6	0	5	Aeternalis1	200	LeeSin	SUPPORT	WIN	16	2	8	Threepointstar	200	Fiora	ADC	WIN	11	1	5	Yeliang	200	Kaisa	ADC	WIN	2	2	6	MQ2000	200	Thresh	SUPPORT	WIN	1	5	13
3337269716	2014	200	Yeliang	100	Riven	TOP	LOSE	1	9	8	YummyRicez	100	Tryndamere	TOP	LOSE	10	7	6	Sceptalgic	100	Rakan	SUPPORT	LOSE	1	6	17	MQ2000	100	Ezreal	MID	LOSE	4	9	11	Delmar	100	Malphite	JUNGLE	LOSE	8	8	12	Kliyle	200	Rammus	JUNGLE	WIN	11	1	13	Aeternalis1	200	Bard	SUPPORT	WIN	4	6	20	CondemmedChicken	200	Garen	TOP	WIN	6	5	3	G2000mime	200	TahmKench	MID	WIN	9	6	8	Threepointstar	200	Tristana	ADC	WIN	9	6	10
3339555906	1689	200	CondemmedChicken	100	Urgot	TOP	LOSE	3	6	4	Threepointstar	100	Zilean	SUPPORT	LOSE	3	2	2	Sceptalgic	100	MonkeyKing	JUNGLE	LOSE	2	0	6	Alex Kabam	100	Kassadin	MID	LOSE	2	4	5	Delmar	100	Aphelios	ADC	LOSE	1	2	4	Yeliang	200	Kalista	MID	WIN	4	1	4	Demonclaw	200	Heimerdinger	ADC	WIN	2	1	1	Aeternalis1	200	RekSai	JUNGLE	WIN	4	2	2	BOB YAAA	200	Nasus	TOP	WIN	3	4	3	YummyRicez	200	Nautilus	SUPPORT	WIN	1	3	4
3341613842	2185	200	Threepointstar	100	Fiora	TOP	LOSE	1	6	1	Aeternalis1	100	Blitzcrank	SUPPORT	LOSE	4	5	9	Sceptalgic	100	Varus	ADC	LOSE	8	3	5	G2000mime	100	LeeSin	JUNGLE	LOSE	2	10	4	Alex Kabam	100	Ahri	MID	LOSE	3	2	3	BOB YAAA	200	Amumu	JUNGLE	WIN	5	0	11	CondemmedChicken	200	Urgot	TOP	WIN	5	1	4	YummyRicez	200	Viktor	MID	WIN	6	3	9	Demonclaw	200	Sivir	ADC	WIN	10	5	3	MQ2000	200	Thresh	SUPPORT	WIN	0	9	19
3341834266	2105	100	Demonclaw	100	Caitlyn	ADC	WIN	4	3	7	Delmar	100	Karthus	JUNGLE	WIN	10	1	9	MQ2000	100	Thresh	SUPPORT	WIN	1	5	13	Sceptalgic	100	Aatrox	TOP	WIN	6	1	3	Alex Kabam	100	Kassadin	MID	WIN	8	1	5	Kliyle	200	Elise	JUNGLE	LOSE	0	7	4	CondemmedChicken	200	Veigar	MID	LOSE	1	7	1	YummyRicez	200	Tryndamere	MID	LOSE	3	6	1	Threepointstar	200	Ezreal	ADC	LOSE	6	5	2	Aeternalis1	200	Morgana	SUPPORT	LOSE	1	4	7
3341834820	2457	200	Aeternalis1	100	JarvanIV	SUPPORT	LOSE	7	8	15	Kliyle	100	Jhin	MID	LOSE	9	9	6	Sceptalgic	100	Aatrox	ADC	LOSE	9	3	6	Delmar	100	Thresh	SUPPORT	LOSE	1	12	16	Threepointstar	100	Lux	MID	LOSE	5	10	10	CondemmedChicken	200	Sett	TOP	WIN	0	9	9	MQ2000	200	Alistar	SUPPORT	WIN	2	6	21	Demonclaw	200	MissFortune	ADC	WIN	12	8	12	Alex Kabam	200	Zoe	MID	WIN	12	5	5	YummyRicez	200	Vi	JUNGLE	WIN	16	3	13
3344240457	2035	100	Threepointstar	100	Alistar	SUPPORT	WIN	3	3	12	Sceptalgic	100	Aatrox	TOP	WIN	6	3	3	Demonclaw	100	MissFortune	ADC	WIN	12	6	10	Delmar	100	Karthus	MID	WIN	11	1	6	YummyRicez	100	Vi	JUNGLE	WIN	3	2	14	G2000mime	200	Leblanc	SUPPORT	LOSE	2	9	6	CondemmedChicken	200	Urgot	TOP	LOSE	2	8	0	Aeternalis1	200	LeeSin	JUNGLE	LOSE	4	5	5	BOB YAAA	200	Sivir	ADC	LOSE	5	7	7	MQ2000	200	Xerath	MID	LOSE	2	6	8
3344450639	2319	200	G2000mime	100	Morgana	SUPPORT	LOSE	4	5	13	YummyRicez	100	Amumu	JUNGLE	LOSE	6	5	14	Threepointstar	100	Fiora	TOP	LOSE	11	7	9	MQ2000	100	Caitlyn	ADC	LOSE	5	11	12	Delmar	100	Urgot	MID	LOSE	6	7	12	CondemmedChicken	200	Blitzcrank	SUPPORT	WIN	2	7	14	Sceptalgic	200	Aatrox	MID	WIN	1	4	5	Aeternalis1	200	Skarner	JUNGLE	WIN	4	8	13	Demonclaw	200	Xayah	ADC	WIN	13	7	7	Alex Kabam	200	Zed	MID	WIN	15	6	3
3344460952	1613	100	Sceptalgic	100	Azir	ADC	WIN	3	3	8	Oyaji Oldman	100	Udyr	JUNGLE	WIN	7	5	8	Threepointstar	100	Camille	TOP	WIN	5	2	1	Aeternalis1	100	Leona	SUPPORT	WIN	2	3	14	Alex Kabam	100	Fizz	MID	WIN	8	2	4	G2000mime	200	Syndra	MID	LOSE	5	6	5	MQ2000	200	Thresh	SUPPORT	LOSE	2	6	8	Delmar	200	Zac	JUNGLE	LOSE	2	4	7	Demonclaw	200	Sivir	ADC	LOSE	3	3	6	CondemmedChicken	200	Sett	TOP	LOSE	3	6	1
3344641201	1810	200	CondemmedChicken	100	Urgot	TOP	LOSE	1	9	0	MQ2000	100	Karma	SUPPORT	LOSE	1	8	9	Threepointstar	100	Viktor	MID	LOSE	7	2	0	Oyaji Oldman	100	Vayne	ADC	LOSE	5	8	7	Sceptalgic	100	Sejuani	JUNGLE	LOSE	0	2	9	G2000mime	200	Sivir	ADC	WIN	7	6	8	Aeternalis1	200	Nasus	TOP	WIN	8	2	5	Delmar	200	Zac	JUNGLE	WIN	5	1	12	Cure the Living	200	Bard	SUPPORT	WIN	1	4	15	Alex Kabam	200	Fizz	MID	WIN	8	1	3
3329375875	2171	100	Sceptalgic	100	Sejuani	JUNGLE	WIN	3	3	10	G2000mime	100	Syndra	ADC	WIN	9	7	7	Yeliang	100	Sion	SUPPORT	WIN	10	5	8	Delmar	100	Yorick	MID	WIN	1	3	4	Alex Kabam	100	Ahri	MID	WIN	11	5	9	Threepointstar	200	KogMaw	ADC	LOSE	7	7	5	CondemmedChicken	200	Sett	TOP	LOSE	6	3	4	Heffley	200	Gragas	JUNGLE	LOSE	2	10	7	Aeternalis1	200	Morgana	SUPPORT	LOSE	4	5	12	MQ2000	200	Leblanc	MID	LOSE	4	9	9
3331809477	2374	100	DukeCapone	100	Teemo	JUNGLE	WIN	6	7	12	G2000mime	100	Leblanc	SUPPORT	WIN	3	7	13	Yeliang	100	Twitch	ADC	WIN	11	11	6	Delmar	100	Cassiopeia	MID	WIN	5	7	7	Threepointstar	100	Singed	TOP	WIN	5	12	2	YummyRicez	200	Kayn	JUNGLE	LOSE	12	9	6	Demonclaw	200	Xayah	ADC	LOSE	10	10	7	CondemmedChicken	200	Chogath	TOP	LOSE	8	4	3	Sceptalgic	200	Rakan	SUPPORT	LOSE	4	2	19	Aeternalis1	200	Malphite	MID	LOSE	9	5	6
3336982627	1987	100	CondemmedChicken	100	Teemo	TOP	WIN	5	4	6	Aeternalis1	100	Blitzcrank	SUPPORT	WIN	5	2	19	Demonclaw	100	Caitlyn	ADC	WIN	16	8	9	YummyRicez	100	Amumu	JUNGLE	WIN	13	5	7	MQ2000	100	Malzahar	MID	WIN	9	3	11	BOB YAAA	200	Nautilus	TOP	LOSE	8	7	3	Threepointstar	200	AurelionSol	MID	LOSE	4	12	6	G2000mime	200	Leblanc	SUPPORT	LOSE	4	11	4	Sceptalgic	200	Zac	JUNGLE	LOSE	2	4	10	Yeliang	200	Draven	ADC	LOSE	4	14	3
3336883593	2522	200	MQ2000	100	Malzahar	MID	LOSE	10	9	11	Kliyle	100	Jhin	ADC	LOSE	6	9	10	Demonclaw	100	Thresh	SUPPORT	LOSE	2	8	19	Threepointstar	100	Karthus	JUNGLE	LOSE	7	12	15	CondemmedChicken	100	Urgot	TOP	LOSE	6	9	6	Sceptalgic	200	Draven	ADC	WIN	9	8	15	Aeternalis1	200	Rumble	SUPPORT	WIN	5	9	18	Delmar	200	Cassiopeia	TOP	WIN	7	5	17	G2000mime	200	Ezreal	MID	WIN	10	4	14	YummyRicez	200	Vi	JUNGLE	WIN	16	5	7
3337173685	2418	100	CondemmedChicken	100	Urgot	TOP	WIN	8	0	4	Kliyle	100	Jhin	ADC	WIN	9	6	9	YummyRicez	100	Khazix	JUNGLE	WIN	8	3	15	Demonclaw	100	Alistar	SUPPORT	WIN	2	7	16	G2000mime	100	Morgana	MID	WIN	5	4	9	Delmar	200	Cassiopeia	MID	LOSE	7	5	0	Sceptalgic	200	Xayah	ADC	LOSE	3	7	7	Threepointstar	200	Vladimir	MID	LOSE	2	4	6	Aeternalis1	200	Malphite	JUNGLE	LOSE	4	9	7	MQ2000	200	Braum	SUPPORT	LOSE	4	7	10
3336889583	2221	100	Sceptalgic	100	Aatrox	TOP	WIN	3	4	5	YummyRicez	100	Amumu	JUNGLE	WIN	4	3	10	MQ2000	100	Leblanc	MID	WIN	5	4	2	Yeliang	100	Sivir	MID	WIN	10	3	8	Threepointstar	100	Brand	TOP	WIN	2	4	7	Aeternalis1	200	Lux	SUPPORT	LOSE	2	6	5	G2000mime	200	Syndra	JUNGLE	LOSE	4	4	0	CondemmedChicken	200	Teemo	MID	LOSE	4	3	1	Demonclaw	200	Caitlyn	ADC	LOSE	2	7	5	Delmar	200	Sett	TOP	LOSE	5	4	1
3323002794	2589	200	DukeCapone	100	Elise	JUNGLE	LOSE	5	6	8	Yeliang	100	Ryze	MID	LOSE	2	10	3	CondemmedChicken	100	Sett	TOP	LOSE	9	10	4	BOB YAAA	100	Viktor	ADC	LOSE	10	4	8	Aeternalis1	100	Ahri	SUPPORT	LOSE	6	4	16	Kliyle	200	Chogath	MID	WIN	11	5	7	Demonclaw	200	Urgot	ADC	WIN	5	7	3	YummyRicez	200	Khazix	JUNGLE	WIN	11	5	12	Threepointstar	200	Yasuo	MID	WIN	5	7	7	G2000mime	200	Annie	SUPPORT	WIN	2	8	9
3322993518	2075	200	Kliyle	100	Thresh	SUPPORT	LOSE	2	6	6	Demonclaw	100	Jinx	ADC	LOSE	2	8	5	YummyRicez	100	Shyvana	JUNGLE	LOSE	11	3	5	Threepointstar	100	Velkoz	MID	LOSE	4	6	5	Yeliang	100	Braum	TOP	LOSE	2	5	1	CondemmedChicken	200	Veigar	MID	WIN	2	9	6	BOB YAAA	200	DrMundo	TOP	WIN	6	4	5	Aeternalis1	200	Nautilus	SUPPORT	WIN	4	3	13	DukeCapone	200	MissFortune	ADC	WIN	8	2	7	Delmar	200	Shaco	JUNGLE	WIN	8	3	5
3322993895	2439	100	CondemmedChicken	100	Chogath	TOP	WIN	8	2	5	Yeliang	100	TahmKench	SUPPORT	WIN	3	11	17	Delmar	100	Yorick	ADC	WIN	3	8	2	YummyRicez	100	Amumu	JUNGLE	WIN	11	10	11	Demonclaw	100	Caitlyn	TOP	WIN	7	9	11	DukeCapone	200	Trundle	JUNGLE	LOSE	2	8	18	wjddus	200	Lucian	ADC	LOSE	13	8	9	Aeternalis1	200	Viktor	MID	LOSE	15	5	4	Kliyle	200	Janna	SUPPORT	LOSE	2	7	17	Threepointstar	200	Nasus	TOP	LOSE	8	4	2
3061483317	2150	200	Kliyle	100	Kindred	JUNGLE	LOSE	2	8	6	CondemmedChicken	100	Teemo	MID	LOSE	3	7	6	Aeternalis1	100	Leona	SUPPORT	LOSE	3	6	24	Demonclaw	100	Kaisa	ADC	LOSE	18	8	7	Yeliang	100	Azir	MID	LOSE	9	10	12	G2000mime	200	Lucian	ADC	WIN	7	8	9	BOB YAAA	200	Nasus	MID	WIN	3	6	6	Threepointstar	200	Alistar	SUPPORT	WIN	3	7	20	Delmar	200	JarvanIV	JUNGLE	WIN	10	6	15	MaxeemLoL	200	Yasuo	MID	WIN	16	8	4
3061433953	1873	200	G2000mime	100	Karthus	JUNGLE	LOSE	6	7	3	Kliyle	100	Caitlyn	ADC	LOSE	1	10	4	CondemmedChicken	100	Chogath	TOP	LOSE	0	5	3	MaxeemLoL	100	Vladimir	MID	LOSE	11	6	5	Delmar	100	Yuumi	SUPPORT	LOSE	1	5	10	BOB YAAA	200	Amumu	TOP	WIN	7	3	9	Aeternalis1	200	Bard	SUPPORT	WIN	4	1	20	Yeliang	200	Evelynn	JUNGLE	WIN	10	6	9	Demonclaw	200	Jinx	ADC	WIN	7	5	13	Threepointstar	200	Gangplank	MID	WIN	5	5	12
3061434115	3231	100	Kliyle	100	Orianna	MID	WIN	19	14	23	Demonclaw	100	Gnar	TOP	WIN	17	15	7	Yeliang	100	Twitch	ADC	WIN	39	15	12	Threepointstar	100	Ivern	JUNGLE	WIN	12	8	35	MaxeemLoL	100	Leblanc	SUPPORT	WIN	17	13	19	G2000mime	200	Zoe	SUPPORT	LOSE	17	26	13	BOB YAAA	200	Ashe	ADC	LOSE	4	25	15	CondemmedChicken	200	MasterYi	TOP	LOSE	16	20	9	Delmar	200	Lucian	MID	LOSE	18	14	18	Alex Kabam	200	LeeSin	JUNGLE	LOSE	10	20	12
3030188588	2047	100	G2000mime	100	Jhin	ADC	WIN	4	4	14	CondemmedChicken	100	Chogath	MID	WIN	5	5	9	Yeliang	100	Shyvana	JUNGLE	WIN	12	5	14	Alphanumiral	100	Kassadin	MID	WIN	9	4	6	Delmar	100	TahmKench	SUPPORT	WIN	6	4	14	xMurderTrainx	200	Poppy	TOP	LOSE	5	4	7	Kliyle	200	Nautilus	SUPPORT	LOSE	1	10	10	Aeternalis1	200	JarvanIV	JUNGLE	LOSE	3	9	15	Threepointstar	200	Viktor	MID	LOSE	5	8	9	Demonclaw	200	Jinx	ADC	LOSE	7	5	6
3009274560	1908	100	G2000mime	100	Ezreal	JUNGLE	WIN	5	4	16	Sceptalgic	100	Aatrox	TOP	WIN	5	2	11	Yeliang	100	Sylas	MID	WIN	6	8	7	Aeternalis1	100	Morgana	SUPPORT	WIN	6	2	15	Threepointstar	100	Vladimir	ADC	WIN	8	3	12	CondemmedChicken	200	Garen	MID	LOSE	3	5	3	WHiTesPRaY	200	Leblanc	MID	LOSE	8	5	5	Demonclaw	200	Vayne	ADC	LOSE	4	7	6	Delmar	200	Nunu	JUNGLE	LOSE	2	6	3	Kliyle	200	Braum	SUPPORT	LOSE	2	7	5
3009484295	2589	100	G2000mime	100	Urgot	JUNGLE	WIN	7	11	7	Delmar	100	Riven	TOP	WIN	3	12	7	Yeliang	100	Lux	SUPPORT	WIN	4	6	15	Threepointstar	100	Varus	ADC	WIN	5	7	12	WHiTesPRaY	100	Fizz	MID	WIN	17	6	5	CondemmedChicken	200	Veigar	MID	LOSE	11	9	8	Sceptalgic	200	Aatrox	TOP	LOSE	11	4	9	Kliyle	200	Rammus	JUNGLE	LOSE	8	6	18	Aeternalis1	200	Thresh	SUPPORT	LOSE	4	7	18	Demonclaw	200	Lucian	ADC	LOSE	8	10	15
3009484553	2609	100	Sceptalgic	100	Darius	TOP	WIN	5	3	4	Kliyle	100	Elise	JUNGLE	WIN	8	8	15	WHiTesPRaY	100	Ezreal	ADC	WIN	12	5	11	Threepointstar	100	Brand	SUPPORT	WIN	9	6	8	CondemmedChicken	100	Teemo	MID	WIN	2	6	7	G2000mime	200	Karthus	JUNGLE	LOSE	10	9	9	Demonclaw	200	Tristana	ADC	LOSE	3	7	6	Aeternalis1	200	Velkoz	SUPPORT	LOSE	3	7	8	Yeliang	200	Olaf	TOP	LOSE	3	4	5	Delmar	200	Zed	MID	LOSE	9	9	4
3009275295	2402	200	Kliyle	100	Jhin	ADC	LOSE	7	11	10	G2000mime	100	Vi	JUNGLE	LOSE	6	9	9	Demonclaw	100	Alistar	SUPPORT	LOSE	0	10	14	Sceptalgic	100	Fiora	TOP	LOSE	4	6	4	Delmar	100	Riven	MID	LOSE	8	7	7	WHiTesPRaY	200	LeeSin	JUNGLE	WIN	14	3	14	Yeliang	200	Kaisa	ADC	WIN	13	7	11	CondemmedChicken	200	Chogath	TOP	WIN	5	3	8	Threepointstar	200	Kassadin	TOP	WIN	9	7	10	Aeternalis1	200	Morgana	SUPPORT	WIN	2	5	23
3009485016	3565	100	Demonclaw	100	Tristana	ADC	WIN	35	17	18	G2000mime	100	Ashe	JUNGLE	WIN	7	20	27	Kliyle	100	Kassadin	MID	WIN	18	14	15	DukeCapone	100	Zed	TOP	WIN	16	16	11	Yeliang	100	Teemo	SUPPORT	WIN	15	21	25	CondemmedChicken	200	Blitzcrank	SUPPORT	LOSE	7	16	17	Delmar	200	Kaisa	ADC	LOSE	29	17	13	Threepointstar	200	AurelionSol	MID	LOSE	14	23	22	WHiTesPRaY	200	Renekton	TOP	LOSE	21	12	16	Sceptalgic	200	Quinn	JUNGLE	LOSE	16	24	12
3838393974	1243	100	BOB YAAA	100	Nasus	TOP	WIN	2	0	5	Alex Kabam	100	Ekko	MID	WIN	2	3	5	Sceptalgic	100	Kayn	JUNGLE	WIN	9	1	3	Yeliang	100	Xayah	ADC	WIN	3	1	3	Threepointstar	100	Senna	SUPPORT	WIN	6	2	5	G2000mime	200	Kaisa	TOP	LOSE	2	3	1	Aeternalis1	200	Ziggs	MID	LOSE	4	4	1	Demonclaw	200	Alistar	JUNGLE	LOSE	0	3	4	DukeCapone	200	Graves	JUNGLE	LOSE	1	5	3	MQ2000	200	Lillia	TOP	LOSE	0	7	2
3838394247	1709	100	Threepointstar	100	Chogath	TOP	WIN	5	2	2	Aeternalis1	100	Thresh	SUPPORT	WIN	0	1	10	Demonclaw	100	Tristana	ADC	WIN	9	1	7	MQ2000	100	Hecarim	JUNGLE	WIN	4	0	6	Yeliang	100	Anivia	MID	WIN	2	4	6	G2000mime	200	Ezreal	ADC	LOSE	0	2	1	DukeCapone	200	Viego	JUNGLE	LOSE	2	6	0	BOB YAAA	200	Malphite	TOP	LOSE	1	4	3	Sceptalgic	200	Bard	SUPPORT	LOSE	0	6	3	Alex Kabam	200	Ahri	MID	LOSE	5	2	1
3838084671	2031	100	Alex Kabam	100	Kennen	SUPPORT	WIN	31	19	29	Demonclaw	100	Sion	SUPPORT	WIN	6	19	55	G2000mime	100	Neeko	SUPPORT	WIN	18	17	43	Sceptalgic	100	Riven	SUPPORT	WIN	20	14	30	MQ2000	100	Ashe	SUPPORT	WIN	22	13	47	Aeternalis1	200	LeeSin	SUPPORT	LOSE	23	15	30	DukeCapone	200	Ezreal	SUPPORT	LOSE	15	17	21	BOB YAAA	200	Nautilus	SUPPORT	LOSE	5	30	23	Yeliang	200	Poppy	TOP	LOSE	19	24	23	Threepointstar	200	Kaisa	SUPPORT	LOSE	19	12	29
3839970001	1861	200	G2000mime	100	Kaisa	ADC	LOSE	5	6	12	Aeternalis1	100	Zac	SUPPORT	LOSE	6	5	11	Threepointstar	100	Vladimir	MID	LOSE	5	4	8	MQ2000	100	Nocturne	JUNGLE	LOSE	9	6	12	Yeliang	100	Kled	TOP	LOSE	4	7	5	BOB YAAA	200	Camille	TOP	WIN	1	4	8	Alex Kabam	200	Ekko	MID	WIN	12	7	6	Delmar	200	Vayne	ADC	WIN	5	6	8	Demonclaw	200	Morgana	SUPPORT	WIN	3	6	13	Sceptalgic	200	DrMundo	JUNGLE	WIN	7	6	10
3833595760	945	200	Sceptalgic	100	Jax	SUPPORT	LOSE	3	4	0	G2000mime	100	Sivir	SUPPORT	LOSE	0	2	2	Alex Kabam	100	Fizz	SUPPORT	LOSE	0	4	2	Yeliang	100	Pyke	SUPPORT	LOSE	2	2	0	DukeCapone	100	Olaf	SUPPORT	LOSE	1	2	0	Aeternalis1	200	Ziggs	SUPPORT	WIN	2	2	4	BOB YAAA	200	Gnar	SUPPORT	WIN	1	3	1	Demonclaw	200	Lucian	SUPPORT	WIN	4	0	2	MQ2000	200	Volibear	SUPPORT	WIN	5	0	2	Threepointstar	200	Garen	SUPPORT	WIN	2	1	3
3833596080	912	100	Alex Kabam	100	Fizz	SUPPORT	WIN	9	0	0	BOB YAAA	100	Gnar	SUPPORT	WIN	1	2	1	Sceptalgic	100	MissFortune	SUPPORT	WIN	8	0	0	MQ2000	100	Hecarim	SUPPORT	WIN	1	1	5	Aeternalis1	100	Neeko	SUPPORT	WIN	0	0	7	Demonclaw	200	Sivir	SUPPORT	LOSE	0	2	0	Threepointstar	200	Sion	SUPPORT	LOSE	1	2	0	Yeliang	200	MasterYi	SUPPORT	LOSE	1	4	0	Antinomy	200	Seraphine	SUPPORT	LOSE	0	5	0	I Am Oldman	200	Garen	SUPPORT	LOSE	0	6	0
3833596275	1736	200	BOB YAAA	100	Gnar	TOP	LOSE	4	7	1	Demonclaw	100	Lucian	ADC	LOSE	2	9	2	Antinomy	100	Kassadin	MID	LOSE	5	6	6	Aeternalis1	100	Xerath	SUPPORT	LOSE	4	6	4	Yeliang	100	Sejuani	JUNGLE	LOSE	1	6	7	Alex Kabam	200	Fizz	MID	WIN	12	6	0	Sceptalgic	200	Chogath	ADC	WIN	6	2	9	MQ2000	200	XinZhao	JUNGLE	WIN	5	4	11	Threepointstar	200	Sion	TOP	WIN	3	1	11	I Am Oldman	200	Senna	SUPPORT	WIN	8	3	14
3836161338	2303	200	Sceptalgic	100	Evelynn	JUNGLE	LOSE	7	5	6	Delmar	100	Seraphine	SUPPORT	LOSE	0	10	7	Alex Kabam	100	Zoe	MID	LOSE	5	8	6	BOB YAAA	100	Nasus	TOP	LOSE	5	4	2	MQ2000	100	Ezreal	ADC	LOSE	4	8	5	G2000mime	200	Sivir	ADC	WIN	9	4	9	Aeternalis1	200	Lux	SUPPORT	WIN	10	4	12	Demonclaw	200	Sejuani	JUNGLE	WIN	3	4	24	Yeliang	200	Tristana	MID	WIN	4	8	9	Threepointstar	200	Gangplank	TOP	WIN	9	1	13
3827360096	1768	200	Alex Kabam	100	Darius	SUPPORT	LOSE	4	6	2	Delmar	100	Ashe	SUPPORT	LOSE	1	5	3	G2000mime	100	Orianna	SUPPORT	LOSE	2	7	3	Threepointstar	100	Bard	SUPPORT	LOSE	2	5	4	DukeCapone	100	Udyr	JUNGLE	LOSE	1	3	3	Demonclaw	200	Jinx	ADC	WIN	5	2	8	BOB YAAA	200	Gangplank	TOP	WIN	4	2	6	Sceptalgic	200	Evelynn	JUNGLE	WIN	5	1	8	MQ2000	200	Fizz	MID	WIN	9	5	6	Aeternalis1	200	Morgana	SUPPORT	WIN	3	0	13
3826075984	1703	100	BOB YAAA	100	Gnar	TOP	WIN	4	4	4	Alex Kabam	100	Veigar	MID	WIN	6	1	5	Aeternalis1	100	Xerath	SUPPORT	WIN	7	0	8	G2000mime	100	Jhin	ADC	WIN	0	4	7	MQ2000	100	Viego	JUNGLE	WIN	2	3	3	Sceptalgic	200	Olaf	JUNGLE	LOSE	4	2	4	Threepointstar	200	Shaco	SUPPORT	LOSE	3	4	0	Demonclaw	200	Jinx	ADC	LOSE	0	5	3	Delmar	200	MonkeyKing	TOP	LOSE	5	3	2	DukeCapone	200	Malzahar	MID	LOSE	0	5	1
3827181575	1561	200	BOB YAAA	100	Camille	TOP	LOSE	1	3	0	Demonclaw	100	Jinx	ADC	LOSE	0	5	1	Sceptalgic	100	Elise	JUNGLE	LOSE	3	4	2	Delmar	100	Rell	SUPPORT	LOSE	1	5	1	Threepointstar	100	Viktor	MID	LOSE	1	4	2	G2000mime	200	Sivir	ADC	WIN	6	1	8	Aeternalis1	200	Ziggs	SUPPORT	WIN	8	0	7	Alex Kabam	200	Darius	TOP	WIN	1	2	3	DukeCapone	200	Olaf	JUNGLE	WIN	4	0	4	MQ2000	200	Fizz	MID	WIN	2	3	3
